,CountryName,RegionName,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
79003,Iran,,2020-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79004,Iran,,2020-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79005,Iran,,2020-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79006,Iran,,2020-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79007,Iran,,2020-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79008,Iran,,2020-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79009,Iran,,2020-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79010,Iran,,2020-02-20 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79011,Iran,,2020-02-21 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79012,Iran,,2020-02-22 00:00:00,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79013,Iran,,2020-02-23 00:00:00,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79014,Iran,,2020-02-24 00:00:00,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79015,Iran,,2020-02-25 00:00:00,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79016,Iran,,2020-02-26 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79017,Iran,,2020-02-27 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79018,Iran,,2020-02-28 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79019,Iran,,2020-02-29 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79020,Iran,,2020-03-01 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79021,Iran,,2020-03-02 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79022,Iran,,2020-03-03 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79023,Iran,,2020-03-04 00:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79024,Iran,,2020-03-05 00:00:00,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79025,Iran,,2020-03-06 00:00:00,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79026,Iran,,2020-03-07 00:00:00,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79027,Iran,,2020-03-08 00:00:00,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79028,Iran,,2020-03-09 00:00:00,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79029,Iran,,2020-03-10 00:00:00,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79030,Iran,,2020-03-11 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79031,Iran,,2020-03-12 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79032,Iran,,2020-03-13 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79033,Iran,,2020-03-14 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79034,Iran,,2020-03-15 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79035,Iran,,2020-03-16 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79036,Iran,,2020-03-17 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79037,Iran,,2020-03-18 00:00:00,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
79038,Iran,,2020-03-19 00:00:00,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79039,Iran,,2020-03-20 00:00:00,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79040,Iran,,2020-03-21 00:00:00,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79041,Iran,,2020-03-22 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79042,Iran,,2020-03-23 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79043,Iran,,2020-03-24 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79044,Iran,,2020-03-25 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79045,Iran,,2020-03-26 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79046,Iran,,2020-03-27 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79047,Iran,,2020-03-28 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79048,Iran,,2020-03-29 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79049,Iran,,2020-03-30 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79050,Iran,,2020-03-31 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79051,Iran,,2020-04-01 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79052,Iran,,2020-04-02 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79053,Iran,,2020-04-03 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79054,Iran,,2020-04-04 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79055,Iran,,2020-04-05 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79056,Iran,,2020-04-06 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79057,Iran,,2020-04-07 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79058,Iran,,2020-04-08 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79059,Iran,,2020-04-09 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79060,Iran,,2020-04-10 00:00:00,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79061,Iran,,2020-04-11 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79062,Iran,,2020-04-12 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79063,Iran,,2020-04-13 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79064,Iran,,2020-04-14 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79065,Iran,,2020-04-15 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79066,Iran,,2020-04-16 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79067,Iran,,2020-04-17 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79068,Iran,,2020-04-18 00:00:00,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79069,Iran,,2020-04-19 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79070,Iran,,2020-04-20 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79071,Iran,,2020-04-21 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79072,Iran,,2020-04-22 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79073,Iran,,2020-04-23 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79074,Iran,,2020-04-24 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79075,Iran,,2020-04-25 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79076,Iran,,2020-04-26 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79077,Iran,,2020-04-27 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79078,Iran,,2020-04-28 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79079,Iran,,2020-04-29 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79080,Iran,,2020-04-30 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79081,Iran,,2020-05-01 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79082,Iran,,2020-05-02 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79083,Iran,,2020-05-03 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79084,Iran,,2020-05-04 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79085,Iran,,2020-05-05 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79086,Iran,,2020-05-06 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79087,Iran,,2020-05-07 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79088,Iran,,2020-05-08 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79089,Iran,,2020-05-09 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79090,Iran,,2020-05-10 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79091,Iran,,2020-05-11 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79092,Iran,,2020-05-12 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79093,Iran,,2020-05-13 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79094,Iran,,2020-05-14 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79095,Iran,,2020-05-15 00:00:00,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79096,Iran,,2020-05-16 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
79097,Iran,,2020-05-17 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79098,Iran,,2020-05-18 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79099,Iran,,2020-05-19 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79100,Iran,,2020-05-20 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79101,Iran,,2020-05-21 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79102,Iran,,2020-05-22 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79103,Iran,,2020-05-23 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79104,Iran,,2020-05-24 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79105,Iran,,2020-05-25 00:00:00,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79106,Iran,,2020-05-26 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79107,Iran,,2020-05-27 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79108,Iran,,2020-05-28 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79109,Iran,,2020-05-29 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79110,Iran,,2020-05-30 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79111,Iran,,2020-05-31 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79112,Iran,,2020-06-01 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79113,Iran,,2020-06-02 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79114,Iran,,2020-06-03 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79115,Iran,,2020-06-04 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79116,Iran,,2020-06-05 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79117,Iran,,2020-06-06 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79118,Iran,,2020-06-07 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79119,Iran,,2020-06-08 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79120,Iran,,2020-06-09 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79121,Iran,,2020-06-10 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79122,Iran,,2020-06-11 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79123,Iran,,2020-06-12 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79124,Iran,,2020-06-13 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79125,Iran,,2020-06-14 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79126,Iran,,2020-06-15 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79127,Iran,,2020-06-16 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79128,Iran,,2020-06-17 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79129,Iran,,2020-06-18 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79130,Iran,,2020-06-19 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79131,Iran,,2020-06-20 00:00:00,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79132,Iran,,2020-06-21 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79133,Iran,,2020-06-22 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79134,Iran,,2020-06-23 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79135,Iran,,2020-06-24 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79136,Iran,,2020-06-25 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79137,Iran,,2020-06-26 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79138,Iran,,2020-06-27 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79139,Iran,,2020-06-28 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79140,Iran,,2020-06-29 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79141,Iran,,2020-06-30 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79142,Iran,,2020-07-01 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79143,Iran,,2020-07-02 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79144,Iran,,2020-07-03 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79145,Iran,,2020-07-04 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
79146,Iran,,2020-07-05 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
79147,Iran,,2020-07-06 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
79148,Iran,,2020-07-07 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
79149,Iran,,2020-07-08 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
79150,Iran,,2020-07-09 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
79151,Iran,,2020-07-10 00:00:00,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
79152,Iran,,2020-07-11 00:00:00,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79153,Iran,,2020-07-12 00:00:00,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79154,Iran,,2020-07-13 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79155,Iran,,2020-07-14 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79156,Iran,,2020-07-15 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79157,Iran,,2020-07-16 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79158,Iran,,2020-07-17 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79159,Iran,,2020-07-18 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79160,Iran,,2020-07-19 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79161,Iran,,2020-07-20 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79162,Iran,,2020-07-21 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79163,Iran,,2020-07-22 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79164,Iran,,2020-07-23 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79165,Iran,,2020-07-24 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79166,Iran,,2020-07-25 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79167,Iran,,2020-07-26 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79168,Iran,,2020-07-27 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79169,Iran,,2020-07-28 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79170,Iran,,2020-07-29 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79171,Iran,,2020-07-30 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79172,Iran,,2020-07-31 00:00:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
79947,Iraq,,2020-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79948,Iraq,,2020-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79949,Iraq,,2020-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79950,Iraq,,2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79951,Iraq,,2020-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79952,Iraq,,2020-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79953,Iraq,,2020-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79954,Iraq,,2020-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79955,Iraq,,2020-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79956,Iraq,,2020-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79957,Iraq,,2020-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79958,Iraq,,2020-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79959,Iraq,,2020-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79960,Iraq,,2020-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79961,Iraq,,2020-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79962,Iraq,,2020-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79963,Iraq,,2020-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79964,Iraq,,2020-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79965,Iraq,,2020-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79966,Iraq,,2020-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79967,Iraq,,2020-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79968,Iraq,,2020-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79969,Iraq,,2020-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79970,Iraq,,2020-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79971,Iraq,,2020-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79972,Iraq,,2020-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79973,Iraq,,2020-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79974,Iraq,,2020-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79975,Iraq,,2020-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79976,Iraq,,2020-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
